"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"V3WRYSFF","journalArticle","1995","Madouni, Jihane","De l'auxiliarité dans un parler de Sidi-Bel-Abbès. (Abstract: Auxiliarity in the spoken Arabic of Sidi Bel Abbes.)","Matériaux Arabes et Sudarabiques. Nuṣūṣ wa-Abḥāth ʿArabīya wa-ʿArabīya Janūbīya","","","","","","1995","2018-04-15 16:02:33","2018-04-15 16:02:33","","126-139","","1994","6","","","","","","","","","","","","","","","","","(biblid:madouni_1995_0000)","","","","vt:morphology; vt:syntax; reg:Algeria [34.54, 3.30]; reg:Maghreb []; geo:Sidi Bel Abbès [35.20, -0.62]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZIBEZC3Q","journalArticle","1993","Madouni, Jihane","Les valeurs de la particule ṛā dans un parler de Sidi-Bel-Abbès","Matériaux Arabes et Sudarabiques. Nuṣūṣ wa-Abḥāth ʿArabīya wa-ʿArabīya Janūbīya","","","","","","1993","2018-04-15 16:02:33","2018-04-15 16:02:33","","123-135","","","5","","","","","","","","","","","","","","","","","(biblid:madouni_1993_0000)","","","","vt:morphology; reg:Algeria [34.54, 3.30]; reg:Maghreb []; geo:Sidi Bel Abbès [35.20, -0.62]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CC23EGRV","journalArticle","2012","Maas, Utz; Procházka, Stephan","Moroccan Arabic in its wider linguistic and social contexts","STUF – Language Typology and Universals","","","","","","2012","2018-04-15 16:02:33","2018-04-15 16:02:33","","327-355","","5","64","","","","","","","","","","","","","","","","","(biblid:maas_2012_3078)","","","","vt:Maghreb; vt:sociolinguistics; reg:Morocco [31.46, -6.39]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37ZY6T5J","journalArticle","2005","Maas, Utz","Dialecte"" et langue en arabe marocain. La leçon de la publicité marocaine","Estudios de Dialectología Norteafricana y Andalusí","","11377968","","","","2005","2018-04-15 16:02:33","2018-04-15 16:02:33","","181-204","","","9","","","","","","","","","","","","","","","","","(biblid:maas_2005_0000)","","","","vt:sociolinguistics; vt:linguistics/dialectology; reg:Maghreb []; reg:Morocco [31.46, -6.39]; vt:diglossia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BD6URAD4","journalArticle","2001","Maas, Utz","Nomen und Verb im Marokkanischen Arabisch im Horizont des Maghrebinischen Sprachbunds: Eine morphoprosodische Untersuchung","Mediterranean Language Review","","","","","","2001","2018-04-15 16:02:33","2018-04-15 16:02:33","","55-160","","","13","","","","","","","","","","","","","","","","","(biblid:maas_2001_3823)","","","","vt:phonology; vt:description of dialect; vt:morphology; vt:transcribed texts; vt:linguistics/dialectology; reg:Morocco [31.46, -6.39]; vt:prosody","","Arnold, Werner; Erdal, Marcel; Friedmann, Victor A.; Niehoff-Panagiotidis, Johannes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"II76WWVN","bookSection","2000","Maas, Utz","L'union linguistique maghrébine","Aspects of the dialects of Arabic today: proceedings of the 4th conference of the International Arabic Dialectology Association (AIDA), Marrakech, Apr. 1-4, 2000","","","","","","2000","2018-04-15 16:02:33","2018-09-19 13:27:25","","211-222","","","","","","","","","","","Amapatril","Rabat","","","","","","","","(biblid:maas_2000_0000)","","","","vt:linguistics/dialectology; reg:Maghreb []; reg:Morocco [31.46, -6.39]; vt:contact linguistics","","Youssi, Abderrahim; Benjelloun, Fouzia; Dahbi, Mohamed; Iraqui-Sinaceur, Zakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9NFGGKT","journalArticle","1995","Maas, Utz","Koverben im marokkanischen Arabisch in typologischer Perspektive","Sprachtypologie und Universalienforschung: Language Typology and Universals","","09422919","","","","1995","2018-04-15 16:02:33","2018-04-19 09:23:07","","239-274","","iii","48","","","","","","","","","","","","","","","","","(biblid:maas_1995_0000)","","","","vt:morphology; vt:syntax; reg:Maghreb []; reg:Morocco [31.46, -6.39]; Arabic language: non-classical: Colloquial Arabic dialects North Africa & Spain; Arabic language: colloquial - Moroccan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A28DHI9S","journalArticle","1986","Miller, A. M.","The Origin of the Modern Arabic Sedentary Dialects: An Evaluation of Several Theories","Al-‘Arabiyya","","","","","","1986","2018-04-15 16:02:33","2018-09-19 13:16:12","","47-74","","","19","","","","","","","","","","","","","","","","","(biblid:m_miller_1986_0000)","","","","vt:general/comparative study; vt:sedentary dialect; vt:linguistics/dialectology; vt:diachronic perspective","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XRGSH97K","journalArticle","2004","Luffin, Xavier","La notion d'existence, d'état et de possession en kinubi (créole de base arabe)","Zeitschrift für Arabische Linguistik","","0170026X","","http://www.jstor.org.uaccess.univie.ac.at/stable/43525773","","2004","2018-04-15 16:02:33","2018-04-15 16:02:33","","43-66","","43","","","","","","","","","","","","","","","","","","(biblid:luffin_2004_2834)","","","","vt:Egypt-Sudan; vt:syntax; vt:creole; vt:East Africa; vt:Central Africa; vt:contact linguistics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72CNSNBD","journalArticle","1899","Lüderitz, H.","Sprüchwörter aus Marokko mit Erläuterungen im Dialekt des nördlichen Marokko","Mittheilungen des Seminars für Orientalische Sprachen","","","","","","1899","2018-04-15 16:02:33","2018-09-19 13:15:18","","1-46","","","2","","","","","","","","","","","","","","","","","(biblid:luderitz_1899_3815)","","","","vt:general/comparative study; vt:Maghreb; vt:transcribed texts; vt:anthropology; vt:linguistics/dialectology; vt:proverbs; reg:Morocco [31.46, -6.39]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LKSIWSPA","bookSection","1993","Lowenstamm, Jean","Voyelles centrales, noyaux vides et statut de la longueur vocalique dans deux branches du sémitique","Développements récents en linguistique arabe et sémitique. Organisé et présenté par G.Bohas. Séminaire tenu au Collège de France","","","","","","1993","2018-04-15 16:02:33","2018-09-19 13:15:00","","77-91","","","","","","","","","","","Institut Français de Damas","Damascus","","","","","","","","(biblid:lowenstamm_1993_0000)","","","","vt:phonology; vt:linguistics/dialectology; vt:contact linguistics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B7DUAWFL","bookSection","1991","Lowenstamm, Jean","Vocalic length and centralization in two branches of Semitic (Ethiopic and Arabic)","Semitic studies in honor of Wolf Leslau on the occasion of his eighty-fifth birthday November 14th, 1991","","","","","","1991","2018-04-15 16:02:33","2018-09-19 13:13:40","","949-965","","","","","","","","","","","Harrassowitz","Wiesbaden","","","","","","","","(biblid:lowenstamm_1991_0000)","","","","vt:phonology; vt:linguistics/dialectology; vt:contact linguistics; vt:diachronic perspective","","Kaye, Alan S.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CX2SSNBU","journalArticle","1991","Loutf, Brahim","Análisis léxico de los préstamos extranjeros en el lenguaje marítimo de Agadir","Anaquel de Estudios Arabes","","1130-3964","","","","1991","2018-04-15 16:02:33","2018-04-19 09:22:57","","311-325","","","2","","","","","","","","","","Spanish","","","","","","","(biblid:loutf_1991_4299)","","","","vt:general/comparative study; vt:urban dialect; vt:description of dialect; vt:lexicon; vt:sociolinguistics; vt:transcribed texts; vt:linguistics/dialectology; reg:Maghreb []; reg:Morocco [31.46, -6.39]; geo:Agadir [30.42, -9.59]; vt:contact linguistics; vt:etymology; vt:loanwords; vt:ethnography; vt:jargon; vt:onomastics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFB2GI76","journalArticle","1945","Loubignac, Victorien","sifəṭ","Bulletin des études Arabes","","","","","","1945","2018-04-15 16:02:33","2018-04-15 16:02:33","","8","","","21 (janvier-février 1945)","","","","","","","","","","","","","","","","","(biblid:loubignac_1945_4161)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2939DDX4","journalArticle","1950","Littmann, Enno","Neues zur altnordarabischen Dialektkunde","Zeitschrift der Deutschen Morgenländischen Gesellschaft","","","","","","1950","2018-04-15 16:02:33","2018-04-15 16:02:33","","168-180","","1945-49","99","","","","","","","","","","","","","","","","","(biblid:littmann_1950_0000)","","","","vt:linguistics/dialectology; vt:diachronic perspective","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IXSMR4V7","bookSection","1933","Littman, Enno","Ein arabischer Text über die Nilschwelle","Aus fünf Jahrtausenden morgenländischer Kultur: Festschrift Max Freiherrn von Oppenheim zum 70. Geburtstage gewidmet, von Freunden und Mitarbeitern","","","","","","1933","2018-04-15 16:02:33","2018-09-19 12:51:53","","66-70","","","","","","","","","","","Weidner","Berlin","","","","","","","","(biblid:littman_1933_0000)","","","","vt:transcribed texts; vt:ethnographic record; reg:Egypt [27.39, 30.26]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WIQKIDHM","journalArticle","1987","List, H.","Notizen zu den Bezeichnungen von Zelt, Kleidung und Kochgeschirr bei nahöstlichen Beduinen","Zeitschrift für Arabische Linguistik","","","","","","1987","2018-04-15 16:02:33","2018-04-15 16:02:33","","69-90","","","17","","","","","","","","","","","","","","","","","(biblid:list_1987_0000)","","","","vt:lexicon; vt:sociolinguistics; vt:bedouin dialect; vt:anthropology; vt:onomastics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KANM9BAR","bookSection","2000","Lévy, Simon","Du nouveau dans le domaine préhilalien","Aspects of the dialects of Arabic today: proceedings of the 4th conference of the International Arabic Dialectology Association (AIDA), Marrakech, Apr. 1-4, 2000","","","","","","2000","2018-04-15 16:02:33","2018-09-19 12:43:17","","105-113","","","","","","","","","","","Amapatril","Rabat","","","","","","","","(biblid:levy_2000_0000)","","","","vt:general/comparative study; vt:urban dialect; vt:Maghreb; vt:sedentary dialect; vt:linguistics/dialectology; vt:diachronic perspective","","Youssi, Abderrahim; Benjelloun, Fouzia; Dahbi, Mohamed; Iraqui Sinaceur, Zakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YY7RPQQJ","journalArticle","1999","Lévy, Simon","Un citron nommé sīrīdo ou l'étrange aventure des noms d'agrumes","Estudios de Dialectología Norteafricana y Andalusí","","","","","","1999","2018-04-15 16:02:33","2018-04-21 08:15:45","","131-134","","","4","","","","","","","","","","","","","","","","","(biblid:levy_1999_0000)","","","","vt:Maghreb; vt:description of dialect; vt:transcribed texts; vt:glossary; vt:conversation/dialogue; vt:ethnographic record; reg:Morocco [31.46, -6.39]; vt:contact linguistics; vt:etymology; vt:jargon; vt:customs & etiquette; vt:culinary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XZT67CYS","journalArticle","1998","Lévy, Simon","Pièges étymologiques: ""bâtôto"" et ""pallebe"" en arabe des Juifs du Maroc","Estudios de Dialectología Norteafricana y Andalusí","","","","","","1998","2018-04-15 16:02:33","2018-04-15 16:02:33","","61-63","","","3","","","","","","","","","","","","","","","","","(biblid:levy_1998_4228)","","","","vt:Maghreb; vt:lexicon; reg:Morocco [31.46, -6.39]; vt:contact linguistics; vt:ethnic minorities; vt:etymology; vt:loanwords; vt:Jewish dialects","","Aguadé, Jordi; Corriente, Frederico; Cervera, M. J.; Ferrando, Ignacio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZVEMZJ8W","journalArticle","1997","Lévy, Simon","De quelques emprunts possibles au portugaise dans les parlers du Maroc","Estudios de Dialectología Norteafricana y Andalusí","","","","","","1997","2018-04-15 16:02:33","2018-04-15 16:02:33","","173-180","","","2","","","","","","","","","","","","","","","","","(biblid:levy_1997_3801)","","","","vt:Maghreb; vt:lexicon; reg:Morocco [31.46, -6.39]; vt:contact linguistics; vt:loanwords; vt:diachronic perspective","","Aguadé, Jordi; Corriente, Frederico; Cervera, M. J.; Ferrando, Ignacio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J8IFLP6N","journalArticle","1996","Lévy, Simon","Repères pour une histoire linguistique du Maroc","Estudios de Dialectología Norteafricana y Andalusí","","","","","","1996","2018-04-15 16:02:33","2018-04-19 09:23:41","","127-137","","","1","","","","","","","","","","","","","","","","","(biblid:levy_1996_3800)","","","","vt:general/comparative study; vt:Maghreb; vt:transcribed texts; vt:linguistics/dialectology; reg:Maghreb []; reg:Morocco [31.46, -6.39]","","Aguadé, Jordi; Corriente, Frederico; Ferrando, Ignacio; Cervera, M. J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7PHHWJR2","journalArticle","1995","Lévy, Simon","Palabras aventureras: hispanismos olvidados, escondidos en hablas árabes de Marruecos","Huellas comunes y miradas cruzadas: mundos árabe , ibérico e iberoamericano","","","","","","1995","2018-04-15 16:02:33","2018-09-19 12:41:08","","187-195","","","45","","","","","","","","","","","","","","","","","(biblid:levy_1995_3797)","","","","vt:general/comparative study; vt:Maghreb; vt:lexicon; vt:linguistics/dialectology; reg:Morocco [31.46, -6.39]; vt:contact linguistics; vt:loanwords","","Salhi, Mohammed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
